Time_hours,Time_minutes,Sensor,Type,Measurement
14.066694,844.00165,SCADA-8-Vmag,SCADA,0.9908038
14.133361,848.00165,SCADA-8-Vmag,SCADA,0.99082416
14.200027,852.00165,SCADA-8-Vmag,SCADA,0.99084014
14.266694,856.00165,SCADA-8-Vmag,SCADA,0.9908519
14.333361,860.00165,SCADA-8-Vmag,SCADA,0.99085975
14.400028,864.0017,SCADA-8-Vmag,SCADA,0.9908639
14.466695,868.0017,SCADA-8-Vmag,SCADA,0.99086475
14.533361,872.0017,SCADA-8-Vmag,SCADA,0.9908624
14.600028,876.0017,SCADA-8-Vmag,SCADA,0.9908573
14.666695,880.0017,SCADA-8-Vmag,SCADA,0.99084955
14.733361,884.00165,SCADA-8-Vmag,SCADA,0.9908395
14.800028,888.00165,SCADA-8-Vmag,SCADA,0.9908273
14.866694,892.00165,SCADA-8-Vmag,SCADA,0.99081343
14.933361,896.00165,SCADA-8-Vmag,SCADA,0.990798
15.000028,900.00165,SCADA-8-Vmag,SCADA,0.9907813
15.066694,904.00165,SCADA-8-Vmag,SCADA,0.99076366
15.133361,908.00165,SCADA-8-Vmag,SCADA,0.9907452
15.200027,912.00165,SCADA-8-Vmag,SCADA,0.9907261
15.266694,916.00165,SCADA-8-Vmag,SCADA,0.9907065
15.333361,920.00165,SCADA-8-Vmag,SCADA,0.99068666
15.400028,924.0017,SCADA-8-Vmag,SCADA,0.9906667
15.466695,928.0017,SCADA-8-Vmag,SCADA,0.9906468
15.533361,932.0017,SCADA-8-Vmag,SCADA,0.9906271
15.600028,936.0017,SCADA-8-Vmag,SCADA,0.99060786
15.666695,940.0017,SCADA-8-Vmag,SCADA,0.9905892
15.733361,944.00165,SCADA-8-Vmag,SCADA,0.9905713
15.800028,948.00165,SCADA-8-Vmag,SCADA,0.99055433
15.866694,952.00165,SCADA-8-Vmag,SCADA,0.99053854
15.933361,956.00165,SCADA-8-Vmag,SCADA,0.990524
16.000029,960.0017,SCADA-8-Vmag,SCADA,0.99051094
16.066694,964.00165,SCADA-8-Vmag,SCADA,0.99049914
16.133362,968.0017,SCADA-8-Vmag,SCADA,0.9904869
16.200027,972.00165,SCADA-8-Vmag,SCADA,0.9904721
16.266695,976.0017,SCADA-8-Vmag,SCADA,0.99045247
16.33336,980.00165,SCADA-8-Vmag,SCADA,0.990426
16.400028,984.0017,SCADA-8-Vmag,SCADA,0.99039054
16.466694,988.00165,SCADA-8-Vmag,SCADA,0.9903439
16.533361,992.0017,SCADA-8-Vmag,SCADA,0.990284
16.600027,996.00165,SCADA-8-Vmag,SCADA,0.9902087
16.666695,1000.0017,SCADA-8-Vmag,SCADA,0.9901157
16.73336,1004.0016,SCADA-8-Vmag,SCADA,0.990003
16.800028,1008.00165,SCADA-8-Vmag,SCADA,0.98986834
16.866693,1012.0016,SCADA-8-Vmag,SCADA,0.98970956
16.933361,1016.00165,SCADA-8-Vmag,SCADA,0.9895244
17.000029,1020.0017,SCADA-8-Vmag,SCADA,0.9893108
17.066694,1024.0017,SCADA-8-Vmag,SCADA,0.9890676
17.133362,1028.0017,SCADA-8-Vmag,SCADA,0.9887988
17.200027,1032.0017,SCADA-8-Vmag,SCADA,0.9885096
17.266695,1036.0017,SCADA-8-Vmag,SCADA,0.9882052
17.33336,1040.0016,SCADA-8-Vmag,SCADA,0.98789084
17.400028,1044.0017,SCADA-8-Vmag,SCADA,0.9875718
17.466694,1048.0016,SCADA-8-Vmag,SCADA,0.98725337
17.533361,1052.0017,SCADA-8-Vmag,SCADA,0.9869409
17.600027,1056.0016,SCADA-8-Vmag,SCADA,0.98663974
17.666695,1060.0017,SCADA-8-Vmag,SCADA,0.98635536
17.73336,1064.0016,SCADA-8-Vmag,SCADA,0.98609316
17.800028,1068.0017,SCADA-8-Vmag,SCADA,0.9858586
17.866693,1072.0016,SCADA-8-Vmag,SCADA,0.9856571
17.933361,1076.0017,SCADA-8-Vmag,SCADA,0.9854942
18.000029,1080.0017,SCADA-8-Vmag,SCADA,0.98537534
18.066694,1084.0017,SCADA-8-Vmag,SCADA,0.98530424
18.133362,1088.0017,SCADA-8-Vmag,SCADA,0.98527783
18.200027,1092.0017,SCADA-8-Vmag,SCADA,0.9852911
18.266695,1096.0017,SCADA-8-Vmag,SCADA,0.9853392
18.33336,1100.0016,SCADA-8-Vmag,SCADA,0.9854173
18.400028,1104.0017,SCADA-8-Vmag,SCADA,0.9855203
18.466694,1108.0016,SCADA-8-Vmag,SCADA,0.9856434
18.533361,1112.0017,SCADA-8-Vmag,SCADA,0.98578155
18.600027,1116.0016,SCADA-8-Vmag,SCADA,0.98592997
18.666695,1120.0017,SCADA-8-Vmag,SCADA,0.9860837
18.73336,1124.0016,SCADA-8-Vmag,SCADA,0.9862378
18.800028,1128.0017,SCADA-8-Vmag,SCADA,0.9863875
18.866693,1132.0016,SCADA-8-Vmag,SCADA,0.98652786
18.933361,1136.0017,SCADA-8-Vmag,SCADA,0.98665416
19.000029,1140.0017,SCADA-8-Vmag,SCADA,0.98676145
19.066694,1144.0017,SCADA-8-Vmag,SCADA,0.9868461
19.133362,1148.0017,SCADA-8-Vmag,SCADA,0.98690856
19.200027,1152.0017,SCADA-8-Vmag,SCADA,0.9869506
19.266695,1156.0017,SCADA-8-Vmag,SCADA,0.98697364
19.33336,1160.0016,SCADA-8-Vmag,SCADA,0.9869795
19.400028,1164.0017,SCADA-8-Vmag,SCADA,0.9869696
19.466694,1168.0016,SCADA-8-Vmag,SCADA,0.9869457
19.533361,1172.0017,SCADA-8-Vmag,SCADA,0.9869093
19.600027,1176.0016,SCADA-8-Vmag,SCADA,0.986862
19.666695,1180.0017,SCADA-8-Vmag,SCADA,0.98680544
19.73336,1184.0016,SCADA-8-Vmag,SCADA,0.9867412
19.800028,1188.0017,SCADA-8-Vmag,SCADA,0.98667085
19.866693,1192.0016,SCADA-8-Vmag,SCADA,0.986596
19.933361,1196.0017,SCADA-8-Vmag,SCADA,0.98651826
20.000029,1200.0017,SCADA-8-Vmag,SCADA,0.9864393
20.066694,1204.0017,SCADA-8-Vmag,SCADA,0.9863605
20.133362,1208.0017,SCADA-8-Vmag,SCADA,0.9862827
20.200027,1212.0017,SCADA-8-Vmag,SCADA,0.98620653
20.266695,1216.0017,SCADA-8-Vmag,SCADA,0.9861327
20.33336,1220.0016,SCADA-8-Vmag,SCADA,0.9860618
20.400028,1224.0017,SCADA-8-Vmag,SCADA,0.9859946
20.466694,1228.0016,SCADA-8-Vmag,SCADA,0.98593163
20.533361,1232.0017,SCADA-8-Vmag,SCADA,0.9858737
20.600027,1236.0016,SCADA-8-Vmag,SCADA,0.98582137
20.666695,1240.0017,SCADA-8-Vmag,SCADA,0.98577535
20.73336,1244.0016,SCADA-8-Vmag,SCADA,0.98573625
20.800028,1248.0017,SCADA-8-Vmag,SCADA,0.98570484
20.866693,1252.0016,SCADA-8-Vmag,SCADA,0.98568165
20.933361,1256.0017,SCADA-8-Vmag,SCADA,0.9856674
21.000029,1260.0017,SCADA-8-Vmag,SCADA,0.9856628
21.066694,1264.0017,SCADA-8-Vmag,SCADA,0.98566824
21.133362,1268.0017,SCADA-8-Vmag,SCADA,0.985683
21.200027,1272.0017,SCADA-8-Vmag,SCADA,0.9857064
21.266695,1276.0017,SCADA-8-Vmag,SCADA,0.98573744
21.33336,1280.0016,SCADA-8-Vmag,SCADA,0.98577535
21.400028,1284.0017,SCADA-8-Vmag,SCADA,0.9858193
21.466694,1288.0016,SCADA-8-Vmag,SCADA,0.9858683
21.533361,1292.0017,SCADA-8-Vmag,SCADA,0.9859216
21.600027,1296.0016,SCADA-8-Vmag,SCADA,0.9859783
21.666695,1300.0017,SCADA-8-Vmag,SCADA,0.9860376
21.73336,1304.0016,SCADA-8-Vmag,SCADA,0.9860986
21.800028,1308.0017,SCADA-8-Vmag,SCADA,0.9861605
21.866693,1312.0016,SCADA-8-Vmag,SCADA,0.9862224
21.933361,1316.0017,SCADA-8-Vmag,SCADA,0.9862835
22.000029,1320.0017,SCADA-8-Vmag,SCADA,0.98634285
22.066694,1324.0017,SCADA-8-Vmag,SCADA,0.9863999
22.133362,1328.0017,SCADA-8-Vmag,SCADA,0.98645455
22.200027,1332.0017,SCADA-8-Vmag,SCADA,0.98650706
22.266695,1336.0017,SCADA-8-Vmag,SCADA,0.9865575
22.33336,1340.0016,SCADA-8-Vmag,SCADA,0.9866061
22.400028,1344.0017,SCADA-8-Vmag,SCADA,0.98665303
22.466694,1348.0016,SCADA-8-Vmag,SCADA,0.98669845
22.533361,1352.0017,SCADA-8-Vmag,SCADA,0.9867425
22.600027,1356.0016,SCADA-8-Vmag,SCADA,0.9867854
22.666695,1360.0017,SCADA-8-Vmag,SCADA,0.98682725
22.73336,1364.0016,SCADA-8-Vmag,SCADA,0.9868682
22.800028,1368.0017,SCADA-8-Vmag,SCADA,0.98690856
22.866693,1372.0016,SCADA-8-Vmag,SCADA,0.9869483
22.933361,1376.0017,SCADA-8-Vmag,SCADA,0.9869877
23.000029,1380.0017,SCADA-8-Vmag,SCADA,0.987027
23.066694,1384.0017,SCADA-8-Vmag,SCADA,0.987027
23.133362,1388.0017,SCADA-8-Vmag,SCADA,0.987027
23.200027,1392.0017,SCADA-8-Vmag,SCADA,0.987027
23.266695,1396.0017,SCADA-8-Vmag,SCADA,0.987027
23.33336,1400.0016,SCADA-8-Vmag,SCADA,0.987027
23.400028,1404.0017,SCADA-8-Vmag,SCADA,0.987027
23.466694,1408.0016,SCADA-8-Vmag,SCADA,0.987027
23.533361,1412.0017,SCADA-8-Vmag,SCADA,0.987027
23.600027,1416.0016,SCADA-8-Vmag,SCADA,0.987027
23.666695,1420.0017,SCADA-8-Vmag,SCADA,0.987027
23.73336,1424.0016,SCADA-8-Vmag,SCADA,0.987027
23.800028,1428.0017,SCADA-8-Vmag,SCADA,0.987027
23.866693,1432.0016,SCADA-8-Vmag,SCADA,0.987027
23.933361,1436.0017,SCADA-8-Vmag,SCADA,0.987027
2.7777778e-5,0.0016666667,SCADA-32-Vmag,SCADA,0.9899164
0.066694446,4.0016665,SCADA-32-Vmag,SCADA,0.9899478
0.13336112,8.001667,SCADA-32-Vmag,SCADA,0.98997927
0.20002778,12.001667,SCADA-32-Vmag,SCADA,0.99001086
0.26669446,16.001667,SCADA-32-Vmag,SCADA,0.9900427
0.33336112,20.001667,SCADA-32-Vmag,SCADA,0.99007475
0.40002778,24.001667,SCADA-32-Vmag,SCADA,0.99010724
0.46669444,28.001667,SCADA-32-Vmag,SCADA,0.99014014
0.53336114,32.001667,SCADA-32-Vmag,SCADA,0.9901735
0.6000278,36.001667,SCADA-32-Vmag,SCADA,0.99020755
0.66669446,40.001667,SCADA-32-Vmag,SCADA,0.9902422
0.7333611,44.001667,SCADA-32-Vmag,SCADA,0.9902775
0.8000278,48.001667,SCADA-32-Vmag,SCADA,0.9903137
0.86669445,52.001667,SCADA-32-Vmag,SCADA,0.9903508
0.9333611,56.001667,SCADA-32-Vmag,SCADA,0.9903888
1.0000278,60.001667,SCADA-32-Vmag,SCADA,0.99042785
1.0666945,64.00167,SCADA-32-Vmag,SCADA,0.990468
1.1333611,68.00166,SCADA-32-Vmag,SCADA,0.99050915
1.2000278,72.00167,SCADA-32-Vmag,SCADA,0.99055123
1.2666944,76.00166,SCADA-32-Vmag,SCADA,0.9905942
1.3333611,80.00167,SCADA-32-Vmag,SCADA,0.99063796
1.4000278,84.00166,SCADA-32-Vmag,SCADA,0.9906824
1.4666945,88.00167,SCADA-32-Vmag,SCADA,0.99072754
1.5333611,92.00166,SCADA-32-Vmag,SCADA,0.99077314
1.6000278,96.00167,SCADA-32-Vmag,SCADA,0.9908193
1.6666944,100.00166,SCADA-32-Vmag,SCADA,0.99086577
1.7333611,104.00167,SCADA-32-Vmag,SCADA,0.9909126
1.8000277,108.00166,SCADA-32-Vmag,SCADA,0.99095964
1.8666945,112.00166,SCADA-32-Vmag,SCADA,0.99100685
1.933361,116.00166,SCADA-32-Vmag,SCADA,0.9910542
2.000028,120.00167,SCADA-32-Vmag,SCADA,0.99110144
2.0666945,124.00167,SCADA-32-Vmag,SCADA,0.9911487
2.133361,128.00166,SCADA-32-Vmag,SCADA,0.9911957
2.2000277,132.00166,SCADA-32-Vmag,SCADA,0.99124235
2.2666945,136.00168,SCADA-32-Vmag,SCADA,0.9912885
2.3333611,140.00166,SCADA-32-Vmag,SCADA,0.99133396
2.4000278,144.00166,SCADA-32-Vmag,SCADA,0.99137866
2.4666944,148.00166,SCADA-32-Vmag,SCADA,0.9914224
2.5333612,152.00168,SCADA-32-Vmag,SCADA,0.9914651
2.6000278,156.00166,SCADA-32-Vmag,SCADA,0.9915065
2.6666944,160.00166,SCADA-32-Vmag,SCADA,0.99154663
2.733361,164.00166,SCADA-32-Vmag,SCADA,0.9915852
2.8000278,168.00168,SCADA-32-Vmag,SCADA,0.99162215
2.8666945,172.00166,SCADA-32-Vmag,SCADA,0.9916573
2.933361,176.00166,SCADA-32-Vmag,SCADA,0.9916905
3.000028,180.00168,SCADA-32-Vmag,SCADA,0.99172163
3.0666945,184.00166,SCADA-32-Vmag,SCADA,0.9917506
3.133361,188.00166,SCADA-32-Vmag,SCADA,0.9917774
3.2000277,192.00166,SCADA-32-Vmag,SCADA,0.9918022
3.2666945,196.00168,SCADA-32-Vmag,SCADA,0.9918251
3.3333611,200.00166,SCADA-32-Vmag,SCADA,0.9918462
3.4000278,204.00166,SCADA-32-Vmag,SCADA,0.9918656
3.4666944,208.00166,SCADA-32-Vmag,SCADA,0.9918833
3.5333612,212.00168,SCADA-32-Vmag,SCADA,0.99189955
3.6000278,216.00166,SCADA-32-Vmag,SCADA,0.9919144
3.6666944,220.00166,SCADA-32-Vmag,SCADA,0.9919279
3.733361,224.00166,SCADA-32-Vmag,SCADA,0.9919402
3.8000278,228.00168,SCADA-32-Vmag,SCADA,0.9919514
3.8666945,232.00166,SCADA-32-Vmag,SCADA,0.99196166
3.933361,236.00166,SCADA-32-Vmag,SCADA,0.99197096
4.0000277,240.00166,SCADA-32-Vmag,SCADA,0.9919795
4.0666943,244.00165,SCADA-32-Vmag,SCADA,0.9919872
4.1333613,248.00168,SCADA-32-Vmag,SCADA,0.9919943
4.200028,252.00168,SCADA-32-Vmag,SCADA,0.9920006
4.2666945,256.00168,SCADA-32-Vmag,SCADA,0.992006
4.333361,260.00168,SCADA-32-Vmag,SCADA,0.99201065
4.4000278,264.00168,SCADA-32-Vmag,SCADA,0.99201435
4.4666944,268.00165,SCADA-32-Vmag,SCADA,0.9920172
4.533361,272.00165,SCADA-32-Vmag,SCADA,0.99201906
4.6000276,276.00165,SCADA-32-Vmag,SCADA,0.9920199
4.6666946,280.00168,SCADA-32-Vmag,SCADA,0.9920197
4.7333612,284.00168,SCADA-32-Vmag,SCADA,0.9920185
4.800028,288.00168,SCADA-32-Vmag,SCADA,0.99201614
4.8666945,292.00168,SCADA-32-Vmag,SCADA,0.9920127
4.933361,296.00165,SCADA-32-Vmag,SCADA,0.99200803
5.0000277,300.00165,SCADA-32-Vmag,SCADA,0.9920022
5.0666943,304.00165,SCADA-32-Vmag,SCADA,0.99199504
5.1333613,308.00168,SCADA-32-Vmag,SCADA,0.9919865
5.200028,312.00168,SCADA-32-Vmag,SCADA,0.9919764
5.2666945,316.00168,SCADA-32-Vmag,SCADA,0.99196464
5.333361,320.00168,SCADA-32-Vmag,SCADA,0.991951
5.4000278,324.00168,SCADA-32-Vmag,SCADA,0.9919354
5.4666944,328.00165,SCADA-32-Vmag,SCADA,0.9919176
5.533361,332.00165,SCADA-32-Vmag,SCADA,0.9918975
5.6000276,336.00165,SCADA-32-Vmag,SCADA,0.991875
5.6666946,340.00168,SCADA-32-Vmag,SCADA,0.9918499
5.7333612,344.00168,SCADA-32-Vmag,SCADA,0.99182206
5.800028,348.00168,SCADA-32-Vmag,SCADA,0.99179137
5.8666945,352.00168,SCADA-32-Vmag,SCADA,0.9917576
5.933361,356.00165,SCADA-32-Vmag,SCADA,0.9917206
6.0000277,360.00165,SCADA-32-Vmag,SCADA,0.9916803
6.0666943,364.00165,SCADA-32-Vmag,SCADA,0.99163675
6.1333613,368.00168,SCADA-32-Vmag,SCADA,0.99159074
6.200028,372.00168,SCADA-32-Vmag,SCADA,0.99154335
6.2666945,376.00168,SCADA-32-Vmag,SCADA,0.99149567
6.333361,380.00168,SCADA-32-Vmag,SCADA,0.99144876
6.4000278,384.00168,SCADA-32-Vmag,SCADA,0.99140364
6.4666944,388.00165,SCADA-32-Vmag,SCADA,0.99136144
6.533361,392.00165,SCADA-32-Vmag,SCADA,0.9913231
6.6000276,396.00165,SCADA-32-Vmag,SCADA,0.99128985
6.6666946,400.00168,SCADA-32-Vmag,SCADA,0.9912627
6.7333612,404.00168,SCADA-32-Vmag,SCADA,0.9912426
6.800028,408.00168,SCADA-32-Vmag,SCADA,0.9912308
6.8666945,412.00168,SCADA-32-Vmag,SCADA,0.99122816
6.933361,416.00165,SCADA-32-Vmag,SCADA,0.9912359
7.0000277,420.00165,SCADA-32-Vmag,SCADA,0.99125504
7.0666943,424.00165,SCADA-32-Vmag,SCADA,0.9912862
7.1333613,428.00168,SCADA-32-Vmag,SCADA,0.9913283
7.200028,432.00168,SCADA-32-Vmag,SCADA,0.99137974
7.2666945,436.00168,SCADA-32-Vmag,SCADA,0.9914391
7.333361,440.00168,SCADA-32-Vmag,SCADA,0.9915047
7.4000278,444.00168,SCADA-32-Vmag,SCADA,0.99157524
7.4666944,448.00165,SCADA-32-Vmag,SCADA,0.99164903
7.533361,452.00165,SCADA-32-Vmag,SCADA,0.99172455
7.6000276,456.00165,SCADA-32-Vmag,SCADA,0.9918004
7.6666946,460.00168,SCADA-32-Vmag,SCADA,0.991875
7.7333612,464.00168,SCADA-32-Vmag,SCADA,0.9919469
7.800028,468.00168,SCADA-32-Vmag,SCADA,0.99201447
7.8666945,472.00168,SCADA-32-Vmag,SCADA,0.99207634
7.933361,476.00165,SCADA-32-Vmag,SCADA,0.992131
8.000028,480.00165,SCADA-32-Vmag,SCADA,0.9921769
8.066694,484.00165,SCADA-32-Vmag,SCADA,0.992213
8.133361,488.00165,SCADA-32-Vmag,SCADA,0.9922399
8.200027,492.00165,SCADA-32-Vmag,SCADA,0.9922586
8.266694,496.00165,SCADA-32-Vmag,SCADA,0.9922702
8.333361,500.00165,SCADA-32-Vmag,SCADA,0.99227566
8.400028,504.0017,SCADA-32-Vmag,SCADA,0.99227595
8.466695,508.00168,SCADA-32-Vmag,SCADA,0.9922722
8.533361,512.0017,SCADA-32-Vmag,SCADA,0.99226534
8.600028,516.0017,SCADA-32-Vmag,SCADA,0.99225646
8.666695,520.0017,SCADA-32-Vmag,SCADA,0.99224657
8.733361,524.00165,SCADA-32-Vmag,SCADA,0.9922367
8.800028,528.00165,SCADA-32-Vmag,SCADA,0.9922278
8.866694,532.00165,SCADA-32-Vmag,SCADA,0.992221
8.933361,536.00165,SCADA-32-Vmag,SCADA,0.9922173
9.000028,540.00165,SCADA-32-Vmag,SCADA,0.99221766
9.066694,544.00165,SCADA-32-Vmag,SCADA,0.99222285
9.133361,548.00165,SCADA-32-Vmag,SCADA,0.992232
9.200027,552.00165,SCADA-32-Vmag,SCADA,0.992244
9.266694,556.00165,SCADA-32-Vmag,SCADA,0.9922576
9.333361,560.00165,SCADA-32-Vmag,SCADA,0.9922717
9.400028,564.0017,SCADA-32-Vmag,SCADA,0.99228513
9.466695,568.0017,SCADA-32-Vmag,SCADA,0.99229664
9.533361,572.0017,SCADA-32-Vmag,SCADA,0.9923052
9.600028,576.0017,SCADA-32-Vmag,SCADA,0.9923095
9.666695,580.0017,SCADA-32-Vmag,SCADA,0.99230856
9.733361,584.00165,SCADA-32-Vmag,SCADA,0.99230105
9.800028,588.00165,SCADA-32-Vmag,SCADA,0.9922859
9.866694,592.00165,SCADA-32-Vmag,SCADA,0.99226195
9.933361,596.00165,SCADA-32-Vmag,SCADA,0.992228
10.000028,600.00165,SCADA-32-Vmag,SCADA,0.99218285
10.066694,604.00165,SCADA-32-Vmag,SCADA,0.9921259
10.133361,608.00165,SCADA-32-Vmag,SCADA,0.9920585
10.200027,612.00165,SCADA-32-Vmag,SCADA,0.9919824
10.266694,616.00165,SCADA-32-Vmag,SCADA,0.99189943
10.333361,620.00165,SCADA-32-Vmag,SCADA,0.99181145
10.400028,624.0017,SCADA-32-Vmag,SCADA,0.9917202
10.466695,628.0017,SCADA-32-Vmag,SCADA,0.9916276
10.533361,632.0017,SCADA-32-Vmag,SCADA,0.99153537
10.600028,636.0017,SCADA-32-Vmag,SCADA,0.9914454
10.666695,640.0017,SCADA-32-Vmag,SCADA,0.9913596
10.733361,644.00165,SCADA-32-Vmag,SCADA,0.9912797
10.800028,648.00165,SCADA-32-Vmag,SCADA,0.99120766
10.866694,652.00165,SCADA-32-Vmag,SCADA,0.9911452
10.933361,656.00165,SCADA-32-Vmag,SCADA,0.9910943
11.000028,660.00165,SCADA-32-Vmag,SCADA,0.99105674
11.066694,664.00165,SCADA-32-Vmag,SCADA,0.9910338
11.133361,668.00165,SCADA-32-Vmag,SCADA,0.99102455
11.200027,672.00165,SCADA-32-Vmag,SCADA,0.99102753
11.266694,676.00165,SCADA-32-Vmag,SCADA,0.9910412
11.333361,680.00165,SCADA-32-Vmag,SCADA,0.99106395
11.400028,684.0017,SCADA-32-Vmag,SCADA,0.99109435
11.466695,688.0017,SCADA-32-Vmag,SCADA,0.9911309
11.533361,692.0017,SCADA-32-Vmag,SCADA,0.991172
11.600028,696.0017,SCADA-32-Vmag,SCADA,0.9912162
11.666695,700.0017,SCADA-32-Vmag,SCADA,0.9912619
11.733361,704.00165,SCADA-32-Vmag,SCADA,0.9913076
11.800028,708.00165,SCADA-32-Vmag,SCADA,0.9913519
11.866694,712.00165,SCADA-32-Vmag,SCADA,0.9913931
11.933361,716.00165,SCADA-32-Vmag,SCADA,0.9914298
12.000028,720.00165,SCADA-32-Vmag,SCADA,0.9914604
12.066694,724.00165,SCADA-32-Vmag,SCADA,0.99148387
12.133361,728.00165,SCADA-32-Vmag,SCADA,0.9915006
12.200027,732.00165,SCADA-32-Vmag,SCADA,0.9915117
12.266694,736.00165,SCADA-32-Vmag,SCADA,0.99151796
12.333361,740.00165,SCADA-32-Vmag,SCADA,0.9915203
12.400028,744.0017,SCADA-32-Vmag,SCADA,0.9915197
12.466695,748.0017,SCADA-32-Vmag,SCADA,0.99151707
12.533361,752.0017,SCADA-32-Vmag,SCADA,0.9915133
12.600028,756.0017,SCADA-32-Vmag,SCADA,0.9915094
12.666695,760.0017,SCADA-32-Vmag,SCADA,0.9915062
12.733361,764.00165,SCADA-32-Vmag,SCADA,0.99150467
12.800028,768.00165,SCADA-32-Vmag,SCADA,0.9915058
12.866694,772.00165,SCADA-32-Vmag,SCADA,0.9915104
12.933361,776.00165,SCADA-32-Vmag,SCADA,0.9915195
13.000028,780.00165,SCADA-32-Vmag,SCADA,0.99153405
13.066694,784.00165,SCADA-32-Vmag,SCADA,0.99155456
13.133361,788.00165,SCADA-32-Vmag,SCADA,0.99158067
13.200027,792.00165,SCADA-32-Vmag,SCADA,0.9916115
13.266694,796.00165,SCADA-32-Vmag,SCADA,0.99164623
13.333361,800.00165,SCADA-32-Vmag,SCADA,0.99168414
13.400028,804.0017,SCADA-32-Vmag,SCADA,0.9917243
13.466695,808.0017,SCADA-32-Vmag,SCADA,0.99176604
13.533361,812.0017,SCADA-32-Vmag,SCADA,0.9918085
13.600028,816.0017,SCADA-32-Vmag,SCADA,0.99185085
13.666695,820.0017,SCADA-32-Vmag,SCADA,0.99189234
13.733361,824.00165,SCADA-32-Vmag,SCADA,0.9919321
13.800028,828.00165,SCADA-32-Vmag,SCADA,0.99196947
13.866694,832.00165,SCADA-32-Vmag,SCADA,0.9920035
13.933361,836.00165,SCADA-32-Vmag,SCADA,0.9920335
14.000028,840.00165,SCADA-32-Vmag,SCADA,0.9920586
14.066694,844.00165,SCADA-32-Vmag,SCADA,0.99207824
14.133361,848.00165,SCADA-32-Vmag,SCADA,0.9920928
14.200027,852.00165,SCADA-32-Vmag,SCADA,0.9921029
14.266694,856.00165,SCADA-32-Vmag,SCADA,0.9921091
14.333361,860.00165,SCADA-32-Vmag,SCADA,0.99211204
14.400028,864.0017,SCADA-32-Vmag,SCADA,0.9921123
14.466695,868.0017,SCADA-32-Vmag,SCADA,0.99211043
14.533361,872.0017,SCADA-32-Vmag,SCADA,0.99210703
14.600028,876.0017,SCADA-32-Vmag,SCADA,0.9921028
14.666695,880.0017,SCADA-32-Vmag,SCADA,0.9920982
14.733361,884.00165,SCADA-32-Vmag,SCADA,0.9920939
14.800028,888.00165,SCADA-32-Vmag,SCADA,0.9920905
14.866694,892.00165,SCADA-32-Vmag,SCADA,0.9920886
14.933361,896.00165,SCADA-32-Vmag,SCADA,0.9920888
15.000028,900.00165,SCADA-32-Vmag,SCADA,0.99209166
15.066694,904.00165,SCADA-32-Vmag,SCADA,0.9920976
15.133361,908.00165,SCADA-32-Vmag,SCADA,0.9921063
15.200027,912.00165,SCADA-32-Vmag,SCADA,0.9921173
15.266694,916.00165,SCADA-32-Vmag,SCADA,0.9921299
15.333361,920.00165,SCADA-32-Vmag,SCADA,0.99214375
15.400028,924.0017,SCADA-32-Vmag,SCADA,0.99215823
15.466695,928.0017,SCADA-32-Vmag,SCADA,0.9921729
15.533361,932.0017,SCADA-32-Vmag,SCADA,0.99218714
15.600028,936.0017,SCADA-32-Vmag,SCADA,0.99220043
15.666695,940.0017,SCADA-32-Vmag,SCADA,0.99221236
15.733361,944.00165,SCADA-32-Vmag,SCADA,0.99222225
15.800028,948.00165,SCADA-32-Vmag,SCADA,0.9922297
15.866694,952.00165,SCADA-32-Vmag,SCADA,0.9922342
15.933361,956.00165,SCADA-32-Vmag,SCADA,0.9922351
16.000029,960.0017,SCADA-32-Vmag,SCADA,0.992232
16.066694,964.00165,SCADA-32-Vmag,SCADA,0.9922243
16.133362,968.0017,SCADA-32-Vmag,SCADA,0.992211
16.200027,972.00165,SCADA-32-Vmag,SCADA,0.9921912
16.266695,976.0017,SCADA-32-Vmag,SCADA,0.9921639
16.33336,980.00165,SCADA-32-Vmag,SCADA,0.992128
16.400028,984.0017,SCADA-32-Vmag,SCADA,0.9920827
16.466694,988.00165,SCADA-32-Vmag,SCADA,0.99202687
16.533361,992.0017,SCADA-32-Vmag,SCADA,0.9919595
16.600027,996.00165,SCADA-32-Vmag,SCADA,0.9918797
16.666695,1000.0017,SCADA-32-Vmag,SCADA,0.99178636
16.73336,1004.0016,SCADA-32-Vmag,SCADA,0.9916785
16.800028,1008.00165,SCADA-32-Vmag,SCADA,0.9915551
16.866693,1012.0016,SCADA-32-Vmag,SCADA,0.9914151
16.933361,1016.00165,SCADA-32-Vmag,SCADA,0.9912575
17.000029,1020.0017,SCADA-32-Vmag,SCADA,0.99108124
17.066694,1024.0017,SCADA-32-Vmag,SCADA,0.990886
17.133362,1028.0017,SCADA-32-Vmag,SCADA,0.99067444
17.200027,1032.0017,SCADA-32-Vmag,SCADA,0.9904501
17.266695,1036.0017,SCADA-32-Vmag,SCADA,0.99021643
17.33336,1040.0016,SCADA-32-Vmag,SCADA,0.989977
17.400028,1044.0017,SCADA-32-Vmag,SCADA,0.98973536
17.466694,1048.0016,SCADA-32-Vmag,SCADA,0.98949504
17.533361,1052.0017,SCADA-32-Vmag,SCADA,0.9892597
17.600027,1056.0016,SCADA-32-Vmag,SCADA,0.989033
17.666695,1060.0017,SCADA-32-Vmag,SCADA,0.98881847
17.73336,1064.0016,SCADA-32-Vmag,SCADA,0.98861986
17.800028,1068.0017,SCADA-32-Vmag,SCADA,0.9884409
